,klimaRetires_id,klimaRetires_timestamp,klimaRetires_amount,klimaRetires_beneficiary,klimaRetires_beneficiaryAddress,klimaRetires_certificateTokenID,klimaRetires_feeAmount,klimaRetires_index,klimaRetires_pool,klimaRetires_retirementMessage,klimaRetires_token,klimaRetires_retiringAddress,klimaRetires_specific
639,16533507180xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653350718,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,55,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
640,16533507620xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653350762,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,56,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
641,16533508120xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653350812,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,57,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
642,16533509420xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653350942,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,58,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
643,16533509960xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653350996,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,59,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
644,16533510500xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653351050,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,60,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
645,16533510980xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653351098,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,61,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
646,16533511380xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653351138,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,62,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
647,16533513860xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653351386,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,63,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
648,16533514440xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653351444,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,64,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
649,16533514960xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653351496,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,65,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
650,16533538800xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653353880,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,66,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
651,16533539520xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653353952,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,67,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
652,16533540100xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354010,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,68,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
653,16533540460xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354046,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,69,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
654,16533541560xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354156,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,70,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
655,16533542120xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354212,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,71,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
656,16533542540xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354254,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,72,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
657,16533543040xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354304,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,73,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
658,16533544000xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354400,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,74,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
659,16533544580xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354458,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,75,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
660,16533544960xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354496,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,76,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
661,16533545800xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354580,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,77,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
662,16533546400xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354640,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,78,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
663,16533547000xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354700,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,79,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
664,16533547780xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354778,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,80,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
665,16533548880xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354888,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,81,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
666,16533549540xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653354954,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,82,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
667,16533550920xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355092,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,83,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
668,16533551400xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355140,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,84,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
669,16533551960xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355196,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,85,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
670,16533553100xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355310,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,86,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
671,16533553680xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355368,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,87,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
672,16533554300xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355430,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,88,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
673,16533555820xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355582,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,89,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
674,16533556640xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355664,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,90,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
675,16533557360xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355736,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,91,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
676,16533558560xb139c4cc9d20a3618e9a2268d73eff18c496b991,1653355856,0.05,luminimul,0xdcd39fe0039277b8ed9a6542d043befe814f7f88,,0.0005,92,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"  By removing or preventing just 50KG of Carbon Dioxide from entering the atmosphere you could be offsetting either:

- 20 liters of Petrol in a standard car

- 66 steak pies

- 100 Lattes

- 100 bottles of beer

- 1 year of eating toast for breakfast everyday
",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
